"transcriber","alignment"
"B","D4A3E3D4A3E3A3E3A3D4A3D4A3D4A3E3d3--E3C3"
"tony (frame)","A2D3--D4A3e3D3A2C2D2e3A2E3A2C4e4b2A2E3D3"
