"transcriber","alignment"
"A","G3F3b3A3a3G3F3G3b3A3b3A3G3--F3C4b3----G3b3"
"tony (note)","G3F3b3A3--G3F3G3b3B3--A3G3a3F3C4a3d4B3G3b3"
