"transcriber","alignment"
"A","C4b3a3C4e4b3C4b3C4b3a3b3C4b3C4b3C4e4C4b3a3C4e4b3C4b3a3C4e4b3C4b3"
"tony (frame)","C4G3B3C4B3--C4------a3b3C4B3C4D4B3--C4b3B3----------------------"
