"transcriber","alignment"
"C","d4C4b3C4b3d4C4b3C4d4C4d4C4b3C4d4b3g3b3d4C4b3C4d4C4b3"
"ss-pnn","d4A3--C4--d4C4B3a3--C4d4B3d4C4d4B3----d4B3----------"
