"transcriber","alignment"
"Cons","d4C4b3d4C4b3C4d4C4d4b3d4b3g3b3d4C4b3C4d4C4b3"
"stf","--C4a3--C4B3C4B3G3F3B3--b3G3B3----b3--------"
