"transcriber","alignment"
"B","G4F4E4D4E4F4A4G4F4E4G4F4E4D4E4F4G4F4E4G4F4E4D4E4F4A4G4F4E4G4F4E4D4E4F4G4F4E4"
"tony (note)","G4F4E4D4E4--A4G4F4E4G4--E4D4E4F4G4--E4G4F4E4D4E4----G4--E4------D4E4F4a4--E4"
