"transcriber","alignment"
"A","B2----a3E3d3e3g3e3d3B2E3g3E3g3e3d3e3g3B2E3"
"tony (note)","E2C2b2a3E3d3A2d3A2--B2e3g3D3b2E3d3e3g2E3A2"
