"transcriber","alignment"
"Cons","b3C4b3D4b3a3b3C4b3D4b3a3a4a3b3C4b3D4b3a3--b3C4b3"
"madmom","b3C4b3b4G3a3b3B3b4b3C4a3A3--b3B3b3C4b3a3B3b3C4--"
