"transcriber","alignment"
"B","G3F3b3A3a3G3F3G3b3A3b3A3G3F3--C4A3C4B3--"
"ss-pnn","G3F3b3A3--G3F3G3--A3B3a3g3F3d4C4d4a3G3b3"
