"transcriber","alignment"
"Pub","e5d5B4a4B4E4g4d4E4g4d5B4e5d5g4d5B4--a4B4"
"madmom","--d5B4F4g4G4D4F4g4G4D5d5e5d5G4e5D5d5a4b4"
