"transcriber","alignment"
"C","e4b3e4G4F4e4G4F4e4b3e4F4e4C4b3e4G4F4e4b3e4F4e4C4b3e4G4F4e4b3e4C4b3D4C4b3D4C4b3D4C4b3"
"tony (frame)","E4--e4B3--e4g4e4g4E4e4B3e4C4--e4g4--e4b3e4E4e4B3--e4g4--e4B3d4B3--D4d4B3d4B3d4B3----"
