"transcriber","alignment"
"C","e4d4e4d4B3b3a3g3b3a3b3B3b3a3e4d4B3b3a3g3d4e4d4e4d4B3b3a3g3b3a3b3B3"
"ad-nnmf","XX----------------------------------------------------------------"
