"transcriber","alignment"
"A","e4G4b4a4G4F4e4C5b4a4G4F4G4F4e4C4b3e4G4F4a4G4b3--e4G4F4b4G4F4e4"
"ss-pnn","e4a4b4a4G4----C5b4a4G4F4------C4--e4G4F4a4G4b3E4e4G4F4b4a4F4e4"
