"transcriber","alignment"
"C","B2--a3E3--d3e3g3e3d3B2E3a3g3E3g3d3--e3g3B2E3--"
"tony (frame)","E2A2a3E3A2d3C3A2e3g3D3e3----E3C3d3D3e3E3e3E3A2"
