"transcriber","alignment"
"Pub","a3----b3C4b3C4b3--a3b3------C4b3a3a4a3------b3C4b3C4b3a3b3C4--b3"
"tony (frame)","A2B2b2b3B3b3C4b3G3a3b3B3b3A3C4b3a3G3a3A3B3A3b3B3b3C4b3A3G3a3B3b3"
