"transcriber","alignment"
"A","D3A2g2A2g2A2E2D2A2g2A2E2A2g2D3A2g2A2g2A2E2D2A2g2A2E2D2"
"ss-pnn","D3b2--A2a2--------g2a2--A2G2--A2d3A2g2A2------g2A2----"
