"transcriber","alignment"
"A","A3g3E3D3g3D3E3D3g3A2B2A2A3D4A3D4A3g3A3g3E3D3g3D3E3D3g3A2B2A2"
"madmom","b3g3F3A2g3b3--------------D4e4b3G3F3----E3E4----------A2F3A2"
