"transcriber","alignment"
"B","a4g4--F4----a4b4a4g4F4a4F4e4d4F4g4a4e4F4d4C4g4a4--g4F4----"
"madmom","a4F4C4F4g4G4a4b4a4g4F4g4e4F4d4e4g4a4e4F4d4F4e4C4d4g4F4e4d4"
