"transcriber","alignment"
"A","e4b3e4g4F4e4g4F4e4b3e4F4e4B3b3e4g4F4e4C4b3e4F4e4C4b3e4g4F4e4C4b3e4C4b3e4C4b3e4C4b3e4C4b3"
"ss-pnn","E4--e4g4--e4E4--e4b3E4--e4--b3E4----e4d4--------C4B3------------------------------------"
