"transcriber","alignment"
"B","e4F4e4d4C4d4e4d4C4d4C4b3C4e4d4C4b3a3G3a3b3"
"oaf","e4F4e4d4C4d4e4--C4d4--b3C4e4--C4b3--G3a3b3"
