"transcriber","alignment"
"A","B3D4B3d4b3B3D4B3C4D4B3C4B3D4b3C4A3B3G3D4b3B3D4b3B3D4B3d4"
"ss-pnn","D4b3B3--b3B3b3D4b3D4--C4----b3d4--B3--D4--B3D4--B3C4B3--"
