"transcriber","alignment"
"C","G4F4E4D4E4F4A4G4F4E4G4F4E4D4E4F4G4F4E4G4F4E4D4E4F4A4G4F4E4G4F4E4D4E4F4G4F4E4"
"oaf","C4G4E4D4E4D4--G4--E4C4B3E4----F4D4--E4C4--E4D4C4E4C4----E4C4----D4g4------E4"
