"transcriber","alignment"
"C","------b3D4------F4b4g4----a4--b4g4e4d4b3--a3d4b3------a3--"
"melodia","G4A4A3b3A3b3A3d4F4a4g4F4G4a4A4b4F4D4d4b3A3a3G3a4g4G4g4a3G3"
