"transcriber","alignment"
"C","d4C4b3C4b3d4C4b3C4d4C4--d4C4b3C4d4b3g3b3d4C4b3C4d4C4b3"
"tony (frame)","d4C4d4g2--d4C4g2C4d4B3d3d4C4d4C4d4G3----d4g2----d4B3--"
