"transcriber","alignment"
"Pub","C4b3a3C4e4b3C4b3a3b3C4b3C4e4C4b3a3C4e4b3C4b3a3C4e4a3C4b3"
"oaf","C4G3B3C4a3b3C4B3b3B3C4A3a3B3C4B3a3----b3G3b3A3--------b3"
