"transcriber","alignment"
"Cons","e4G4b4a4G4F4e4C5b4a4G4F4--------G4F4e4C4--b3e4G4F4a4G4b3--e4G4F4b4a4F4e4"
"madmom","b3G4b4a4G4B4----b4a4G4F4b4C5b4a4G4F4e4C5b4b3b4e4F4a4G4b3b4e4G4--b4a4e4b3"
