"transcriber","alignment"
"B","--e4--G4b4a4G4F4----e4C5a4G4--F4e4C4b3e4G4F4b4a4F4e4------"
"stf","b3e4b3G4b3a4b3C5b4b3e4b3e4b3e4F4b3G4b3e4b3e4b3e4b3G4b3D4b3"
