"transcriber","alignment"
"A","G4F4E4D4E4F4A4G4F4E4G4F4E4D4E4F4E4G4F4E4G4F4E4D4E4F4A4G4F4E4G4F4E4D4E4F4E4G4F4E4"
"spice","--F4E4e4E4----------------D4E4F4--G4F4E4--F4E4----------------------------------"
