"transcriber","alignment"
"A","G3F3b3A3a3G3F3G3b3A3b3A3G3F3--C4b3--G3b3"
"melodia","G3F3b3A3a3G3F3G3b3A3B3A3G3F3d4C4B3C4G3b3"
