"transcriber","alignment"
"A","a3C4d4e4F4e4F4e4F4e4D4d4C4d4e4F4--e4F4e4d4C4d4e4F4d4e4F4d4e4--F4e4d4B3d4"
"melodia","----d4D4E4e4E4--F4--D4d4C4d4C4d4E4e4E4F4E4D4d4e4E4g4e4E4F4e4E4F4e4d4----"
