"transcriber","alignment"
"Cons","E4B3E4a4g4E4a4g4E4B3E4g4E4d4B3E4a4g4E4B3E4g4E4d4B3E4a4g4E4B3e4d4B3e4d4B3e4d4B3e4d4B3"
"ss-pnn","E4e4----g4e4----E4e4b3--E4e4b3E4----------------------------e4d4C4----B3------------"
