"transcriber","alignment"
"B","e4F4e4d4C4d4e4d4C4d4C4b3C4--e4d4C4b3a3G3a3b3"
"tony (frame)","--F4--d4D4--e4--C4D4--b3C4d4e4D4C4b3A3G3A3b3"
