"transcriber","alignment"
"C","e4b3e4G4F4e4G4F4e4b3e4F4e4C4b3e4G4F4e4b3e4F4e4C4b3e4G4F4e4b3e4C4b3D4C4b3D4C4b3D4C4b3"
"stf","--------F4E4----e4g4e4E4e4C4--e4------b3e4E4d4----e4E4g4e4b3d4e4d4B3d4B3------------"
