"transcriber","alignment"
"B","G4C4E4D4C4G3C4G4C4E4D4C4G3C4G4C4E4D4C4G3C4G4C4E4D4C4G3"
"stf","G4e4C4A4B3G4g4G4C4G4A4G4d4C4G4d4a4--------G4a3a4--C4--"
