"transcriber","alignment"
"A","B3--D4D4D4D4B3d4b3B3D4D4B3C4D4D4B3C4B3D4D4D4D4b3C4b3B3G3D4D4b3B3D4D4b3B3B3--D4D4D4D4B3d4----d4"
"B","B3C4D4D4D4C4B3B3A3B3D4C4B3C4D4C4B3C4B3C4D4D4D4C4C4B3C4--D4C4B3C4D4C4B3C4B3C4D4D4D4C4B3B3A3B3--"
"C","B3--C4C4d4e4B3d4B3B3e4e4B3B3e4e4B3B3B3d4d4d4e4B3d4B3B3--d4e4B3B3e4e4B3B3e4e4e4e4e4--B3d4B3B3e4"
