"transcriber","alignment"
"A","g4g4g4g4B3--D4d4B3B3B3B3--g3B3g4g4g4g4B3--e4d4B3B3B3B3g3--B3g4----B3B3e4d4B3B3B3B3g3--B3g4g4g4g4B3----------g3"
"B","--G4G4G4C4C4E4D4C4C4--C4G3G3C4--G4G4G4C4C4E4D4C4C4--C4G3G3C4G4G4--C4--E4D4C4C4----G3G3C4G4G4G4--C4C4E4D4C4--G3"
"C","--G4G4G4C4--E4D4C4----C4G3G3C4--G4G4G4C4--E4D4D4----C4G3G3C4G4G4G4C4--E4D4C4C4----G3G3C4G4G4G4--C4C4----C4C4G3"
