"transcriber","alignment"
"A","a3a3a4e4F4C4b3a3a3a3a4----C4e4F4a3a4--e4F4C4b3a3C4b3--a3F3"
"B","a3a3a4e4F4C4b3a3a3a3a4e4F4C4e4F4a3a4--e4F4C4b3a3C4b3b3a3F3"
"C","A3A3A4E4g4d4B3A3A3A3A4E4g4d4E4g4A3A3A4E4g4d4B3A3d4B3--A3g3"
