"transcriber","alignment"
"A","B3b3--B3b3A3A3A3A3A3G3G3A3G3G3G3G3G3A3A3A3A3G3G3G3G3G3"
"B","B3b3d4B3b3b3b3b3b3a3a3b3a3a3a3a3a3b3b3b3b3a3a3a3a3a3a3"
"C","B3b3d4B3b3b3b3b3b3a3a3b3a3a3a3a3a3b3b3b3b3a3a3a3a3a3a3"
