"transcriber","alignment"
"A","b3b3b3--G3F3e3e3G3--e3F3--e3e3--G3--b2C3b2b2----b2b3b3e4e4e4--b3e4b3b3b3G3--b3G3F3e3e3----G3e3F3e3e3G3b2C3b2--b2--"
"B","B3G3F4E4G3F3E3E3C4B3E3F3--E3E3A3G3D3B2B2B2B2G3----B3B3e4e4e4d4B3e4B3B3B3G3C4B3G3g3E3E3C4B3G3g3g3E3--A3G3D3B2B2B2B2"
"C","B3G3F4E4G3F3E3E3C4B3E3g3g3E3E3A3G3D3B2B2B2B2G3D3B2B3B3e4e4e4--B3e4B3B3B3G3C4B3G3g3E3E3C4B3E3g3g3E3E3A3G3D3B2B2B2B2"
