"transcriber","alignment"
"A","E4E4g4g4E4E4E4E4E4----g4E4E4d4d4A3A3d4E4d4b3d4--E4d4B3"
"B","E4E4g4g4E4E4E4E4E4E4E4g4E4E4d4d4A3A3d4D4d4B3d4d4D4d4B3"
"C","E4E4g4g4E4E4E4E4E4----g4E4E4d4d4A3A3d4E4d4B3d4--e4d4B3"
