"transcriber","alignment"
"Cons","e4F4e4d4C4d4e4d4C4d4C4b3C4e4d4C4b3a3G3a3b3"
"A","e4F4e4d4C4d4e4d4C4d4C4b3C4e4d4C4b3a3G3a3b3"
