"transcriber","alignment"
"A","e4e4--D4--F4e4D4D4e4D4C4e3--e4D4E4F4F4F4F4F4F4F4F4F4F4F4F4F4F4F4e4D4"
"Pub","e4e4e4D4e4F4e4D4D4--D4C4D4D4e4F4F4F4F4F4F4F4F4F4F4F4F4F4F4F4F4F4e4--"
