"transcriber","alignment"
"A","B2a3a3E3d3d3d3--e3e3g3g3e3d3B2B2E3E3--g3E3g3e3d3d3e3e3g3B2E3"
"C","B2a3a3E3d3d3d3d3e3e3g3g3e3d3B2B2E3E3a3g3E3g3--d3d3e3e3g3B2E3"
