"transcriber","alignment"
"Cons","C4E4E4E4E4C4D4C4C4E4E4C4C4E4E4C4C4C4E4E4E4E4C4D4C4C4E4E4C4C4E4E4C4C4E4E4E4E4E4C4D4C4C4E4----"
"B","B3C4D4D4D4C4B3B3A3B3D4C4B3C4D4C4B3C4B3C4D4D4--D4C4C4B3C4D4C4B3C4D4C4B3C4B3C4D4D4D4C4B3B3A3B3"
