"transcriber","alignment"
"Cons","e4e4--D4--F4e4D4D4C4C4C4b3D4e4F4F4F4F4F4F4F4F4F4F4F4F4F4F4F4F4F4F4e4"
"Pub","e4e4e4D4e4F4e4D4D4D4C4D4--D4e4F4F4F4F4F4F4F4F4F4F4F4F4F4F4F4F4F4--e4"
