"transcriber","alignment"
"A","e5d5d5B4B4A4B4F4A4g4g4D4g4G4G4D5D5D5C5E5D5G4D5D5C5A4C5"
"B","e5C5d5B4--A4B4F4A4G4--D4G4G4G4D5d5B4e5d5g4e5d5B4a4A4--"
