"transcriber","alignment"
"B","A3b3C4C4C4b3A3A3G3A3C4b3A3b3C4b3A3b3A3b3C4C4--C4b3b3A3b3C4b3A3b3C4b3A3b3A3b3C4C4C4b3A3A3G3A3"
"Pub","b3D4D4D4D4b3C4b3b3D4D4b3b3D4D4b3b3b3D4D4D4D4b3C4b3b3D4D4b3b3D4D4b3b3b3D4D4D4D4b3C4b3b3--G3C4"
