"transcriber","alignment"
"A","C2F3--F3F3g3F3E3--F3d3d3----F3F3F3E3D3F3E3D3"
"C","C3C3C3F3F3F3F3E3D3F3C3C3C3C3F3F3F3E3D3F3E3D3"
