"transcriber","alignment"
"Cons","e4e4D4F4e4D4D4C4C4C4b3D4e4F4F4F4F4F4F4F4F4F4F4F4F4F4F4F4F4F4F4e4"
"A","e4e4D4F4e4D4D4e4D4C4e3--e4D4E4F4F4F4F4F4F4F4F4F4F4F4F4F4F4F4e4D4"
