"transcriber","alignment"
"Cons","D4A3E3D4D4A3D3E3A3A3E3A3D4C4D4E3D4A3A3E3D3E3D3C3"
"B","D4A3E3D4D4A3E3E3A3A3E3A3D4A3D4A3D4A3A3E3d3E3--C3"
