"transcriber","alignment"
"A","D4A3--D4D4A3d3E3A3A3E3A3D4--D4E3D4A3A3E3D3E3C3"
"B","D4A3E3D4D4A3E3E3A3A3E3A3D4A3D4A3D4A3A3E3d3E3C3"
