"transcriber","alignment"
"Cons","C3C3C3F3F3F3F3E3D3F3C3C3C3F3F3F3E3D3F3E3D3"
"B","C3C3C3F3F3F3F3E3D3F3C3C3C3F3F3--E3D3F3E3D3"
