"transcriber","alignment"
"A","--A3B3A3B3A3A3G3G3A3B3A3B3A3A3G3G3B4G3A3B3A3B3A3A3G3G3A3B3--"
"Pub","G3A3B3A3B3A3--G3--A3B3A3G3G4--G3G3----A3B3A3B3A3--G3--A3B3A3"
