"transcriber","alignment"
"B","C4B3A3a3B3A3A3--B3A3A3A3B3A3--F3D3E3D3E3F3A3A3--F3E3F3E3"
"C","C4B3A3--B3A3A3a3B3A3A3A3B3A3a3F3F3E3D3E3F3A3A3a3F3E3--E3"
