"transcriber","alignment"
"B","e5C5d5B4A4--B4F4A4G4D4G4G4G4D5d5--B4e5d5g4e5d5B4a4A4"
"Pub","e5d5d5B4a4a4B4E4g4g4g4d4E4g4g4d5d5B4e5d5g4d5d5B4a4B4"
