"transcriber","alignment"
"A","E4E4D4E4D4C4B3A3G3B3B3A3B3C4B3A3E4D4C4B3A3G3G3G3G3D4D4D4E4E4E4D4E4D4C4B3A3G3B3B3A3B3C4"
"C","E4E4D4E4D4C4B3A3G3B3B3A3B3C4B3A3E4D4C4B3A3G3G3G3G3D4D4D4E4E4--D4E4D4C4B3A3G3B3B3A3B3C4"
