"transcriber","alignment"
"Cons","d4C4b3d4d4d4d4d4C4b3C4d4C4d4b3d4d4d4d4d4d4b3g3g3g3g3g3g3b3d4d4C4b3C4d4d4C4b3"
"A","B3d4b3d4d4d4d4d4------d4--d4--d4d4d4d4d4d4b3g3F3F3F3F3F3F3a3B3B3B3B3a3a3b3a3"
