"transcriber","alignment"
"Cons","a3a3g3g3g3B3b3A3A3----a3g3g3g3a3B3b3B3b3a3a3g3g3g3d4d4d4d4a3B3"
"Pub","a3a3g3g3g3g3b3b3b3b3b3a3g3g3g3a3--b3B3b3a3a3g3g3g3d4d4d4d4a3B3"
