"transcriber","alignment"
"A","B3B3B3a3g3--E3E3a3--E3g3E3E3a3B2d3B2B2B2----B3B3E4E4E4--B3E4B3B3B3a3--B3a3g3E3E3a3E3--g3E3E3a3----B2d3B2B2"
"B","B3G3F4E4G3F3E3E3C4B3E3F3E3E3A3G3D3B2B2B2B2G3B3B3e4e4e4d4B3e4B3B3B3G3C4B3G3g3E3E3C4B3G3g3g3E3A3G3D3B2B2B2B2"
