"transcriber","alignment"
"A","B3D4D4D4D4B3d4b3B3D4D4B3C4D4D4B3C4B3D4D4D4D4b3C4A3B3G3D4D4b3B3D4D4b3B3B3D4D4D4D4B3d4d4------"
"Pub","b3D4D4D4D4b3C4b3b3D4D4b3b3D4D4b3b3b3D4D4D4D4b3C4b3b3--D4D4b3b3D4D4b3b3b3D4D4D4D4b3C4b3b3G3C4"
