"transcriber","alignment"
"Cons","A3D4E4F4F4F4G4E4F4--G4E4F4----E4D4d4D4d4D4E4F4G4F4E4F4E4G4F4E4D4C4D4E4F4F4F4E4G4F4E4F4F4G4E4F4F4F4E4D4C4D4"
"C","A3D4E4F4F4F4G4E4F4F4G4E4F4F4F4E4D4d4D4d4D4E4F4G4F4E4F4E4G4F4E4D4C4D4E4F4F4--E4G4F4E4F4F4G4E4F4F4F4E4D4C4D4"
