"transcriber","alignment"
"Cons","b2b2b2D3D3D3D3b2D3F3D3F3F3F3D3F3D3b2D3D3D3D3F3D3F3F3F3D3F3b2"
"A","F2b2b2D3D3----b2D3F3D3F3F3F3D3--D3b2D3D3D3D3F3D3F3F3F3D3D3b2"
